Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1712963855.78,0,0,45.0,0.0,0.0,0.0,25.5364453125,31.853380439813396,995.7917799984536,146.37619020410108,144113.5
1712963857.72,0,0,51.5,0.0,0.0,0.0,25.55265625,31.806017654175108,995.7847097409921,146.43588933756413,143644.0
1712963859.76,0,0,56.0,0.0,1.0,1.0,25.571308593749997,31.781849796414008,995.7851021341532,146.4325760854034,143585.5
1712963861.72,0,0,49.0,0.0,1.0,1.0,25.588886718749997,31.76906979879934,995.7911881153266,146.38118788966847,143118.5
1712963863.76,0,0,56.0,0.0,1.0,1.0,25.6028515625,31.738747091290833,995.7852324184435,146.43147599935185,142655.0
1712963865.7,0,0,56.0,0.0,1.0,1.0,25.6184765625,31.71718565803793,995.7809285713904,146.4678165446085,142378.0
1712963867.75,0,0,39.5,0.0,1.0,1.0,25.63322265625,31.735721985292486,995.776181387708,146.50790065721327,141455.0
1712963869.72,0,0,40.5,0.0,1.0,1.0,25.6473828125,31.78004365879059,995.7640841543225,146.61004773927536,140831.0
1712963871.75,0,0,35.0,0.0,1.0,1.0,25.65861328125,31.84135024326659,995.7492854834077,146.73500641287694,140831.5
1712963873.7,0,0,35.0,0.0,1.0,1.0,25.6659375,31.84775098106249,995.8066426765256,146.2506982839911,140382.5
1712963875.75,0,0,27.5,0.0,1.0,1.0,25.676777343749997,31.840106139614765,995.9890686803145,144.71049522198263,139054.0
1712963877.72,0,0,38.5,0.0,1.0,1.0,25.688007812499997,31.826752309711683,996.2530811568615,142.48186056921037,138235.5
1712963879.75,0,0,33.0,0.0,1.0,1.0,25.70216796875,31.822277422349774,996.5593755367022,139.8969083391707,137426.5
1712963881.72,0,0,33.5,0.0,1.0,1.0,25.71369140625,31.823310446954913,996.8569923805784,137.38578751749063,137322.5
1712963883.71,0,0,33.5,0.0,0.0,1.0,25.71369140625,31.823310446954913,996.8569923805784,137.38578751749063,137322.5
1712963885.72,0,0,51.5,0.0,0.0,1.0,25.721796875,31.815420883513585,997.0425705684611,135.8202892277056,135840.5
1712963887.75,0,0,59.5,0.0,0.0,1.0,25.73224609375,31.847952495084197,997.1526497784098,134.89180017817085,134594.0
1712963889.72,0,0,59.5,0.0,0.0,1.0,25.743671874999997,31.848977457133827,997.2163940908908,134.35417118008843,134031.0
1712963891.76,0,0,63.0,0.0,0.0,1.0,25.75548828125,31.84429216714442,997.2577393257654,134.00547481089222,133021.0
1712963893.7,0,0,63.0,0.0,0.0,1.0,25.7680859375,31.84542235468602,997.2846529011641,133.77849869349416,131334.0
1712963895.75,0,0,58.5,0.0,0.0,1.0,25.782246093749997,31.852438708249416,997.3112308151444,133.5543576670663,130847.5
1712963897.72,0,0,47.0,0.0,0.0,1.0,25.79181640625,31.86766335815288,997.3325262307478,133.3747692916341,133522.0
1712963899.75,0,0,39.0,0.0,0.5,1.0,25.79279296875,31.77871256012982,997.3515282700034,133.2145241567284,139407.0
1712963901.72,0,0,39.0,0.0,0.5,1.0,25.775703125,31.605000460662488,997.372860535487,133.03463105300128,144962.0
1712963903.76,0,0,43.0,0.0,1.0,1.0,25.724921875,31.388419253601082,997.3805456925236,132.96982357081646,148484.0
1712963905.73,0,0,39.5,0.0,1.0,1.0,25.640546875,31.21213135480656,997.3655133504194,133.0965888820937,150385.0
1712963907.75,0,0,28.5,0.0,1.0,1.0,25.54005859375,31.09753140449671,997.364076753023,133.10870349692397,151809.0
1712963909.72,0,0,31.0,0.0,1.0,1.0,25.44630859375,31.026481140277,997.37122033124,133.04846267749616,152136.5
1712963911.73,0,0,31.0,0.0,1.0,1.0,25.36896484375,31.031127392814085,997.3706897687323,133.0529367595368,153194.5
